DEPT          TVD           GR      TAB_DEN      TAB_RES         ROP5         DCAV         CRPM         A34H         P16H         P28H         P34H         TNPH          PEF         DRHO         RHOB 
       5110.50000   4958.30132    241.59370      -999.25      0.00000     69.32427      -999.25     99.90883    200.00000    254.91690    314.69070    381.08200      -999.25      -999.25      -999.25      -999.25
       5110.60000   4958.38851    246.12560      -999.25      0.00000     69.52316      -999.25     99.89156    200.00000    270.46950    330.11020    382.36170      -999.25      -999.25      -999.25      -999.25
       5110.70000   4958.47569    255.50870      -999.25      0.00000     70.03476      -999.25     99.87429    200.00000    354.99460    413.91180    389.31670      -999.25      -999.25      -999.25      -999.25
       5110.80000   4958.56288    264.32440      -999.25      0.00000     70.04330      -999.25     99.85703    200.00000    646.99220    458.18550    394.89130      -999.25      -999.25      -999.25      -999.25
       5110.90000   4958.65007    272.48750      -999.25      0.00000     69.73387      -999.25     99.83976    200.00000    992.36990    475.59220    393.91490      -999.25      -999.25      -999.25      -999.25
       5111.00000   4958.73726    278.36090      -999.25      0.00000     69.05062      -999.25     99.82249    200.00000    997.86710    451.67860    355.83900      -999.25      -999.25      -999.25      -999.25
       5111.10000   4958.82444    278.71100      -999.25      0.00000     68.78850      -999.25     99.80522    200.00000   1000.00000    442.40010    341.06560      -999.25      -999.25      -999.25      -999.25
       5111.20000   4958.91163    274.79680      -999.25      0.00000     68.86128      -999.25     99.78796    200.00000   1000.00000    446.46230    341.22650      -999.25      -999.25      -999.25      -999.25
       5111.30000   4958.99882    262.97850      -999.25      0.00000     69.63795      -999.25     99.77068    200.00000   1000.00000    492.62300    343.05470      -999.25      -999.25      -999.25      -999.25
       5111.40000   4959.08600    250.67530      -999.25      0.00000     69.43830      -999.25     99.75342    200.00000    771.93840    500.20260    398.76900      -999.25      -999.25      -999.25      -999.25
       5111.50000   4959.17319    238.23380      -999.25      0.00000     68.57178      -999.25     99.73615    200.00000    399.92290    479.20430    489.23770      -999.25      -999.25      -999.25      -999.25
       5111.60000   4959.26037    231.46510      -999.25      0.00000     69.81423      -999.25     99.71889    200.00000    804.28750    488.13640    414.05350      -999.25      -999.25      -999.25      -999.25
       5111.70000   4959.34756    227.80100      -999.25      0.00000     69.66341      -999.25     99.70161    200.00000   1000.00000    492.45950    377.66440      -999.25      -999.25      -999.25      -999.25
       5111.80000   4959.43474    227.04890      -999.25      0.00000     68.20571      -999.25     99.68435    200.00000   1000.00000    492.45950    377.66440      -999.25      -999.25      -999.25      -999.25
       5111.90000   4959.52193    223.31260      -999.25      0.00000     67.76926      -999.25     99.66708    200.00000    705.47060    416.99400    350.30260      -999.25      -999.25      -999.25      -999.25
       5112.00000   4959.60911    215.83140      -999.25      0.00000     67.75550      -999.25     99.64981    200.00000    611.75170    398.49280    336.45940      -999.25      -999.25      -999.25      -999.25
       5112.10000   4959.69630    204.12040      -999.25      0.00000     68.21287      -999.25     99.63255    200.00000    749.00460    445.43760    338.23410      -999.25      -999.25      -999.25      -999.25
       5112.20000   4959.78348    190.27960      -999.25      0.00000     69.06060      -999.25     99.61528    200.00000    756.57970    419.58970    300.37690      -999.25      -999.25      -999.25      -999.25
       5112.30000   4959.87066    178.25280      -999.25      0.00000     69.22279      -999.25     99.59801    200.00000    641.44990    396.18460    298.65120      -999.25      -999.25      -999.25      -999.25
       5112.40000   4959.95784    168.90560      -999.25      0.00000     68.40628      -999.25     99.58074    200.00000    367.49380    382.11590    350.06820      -999.25      -999.25      -999.25      -999.25
       5112.50000   4960.04502    165.33430      -999.25      0.00000     68.37839      -999.25     99.56348    200.00000    305.72670    334.30400    332.00160      -999.25      -999.25      -999.25      -999.25
       5112.60000   4960.13221    163.27280      -999.25      0.00000     68.59530      -999.25     99.54621    200.00000    361.44140    322.06280    312.28990      -999.25      -999.25      -999.25      -999.25
       5112.70000   4960.21939    162.62810      -999.25      0.00000     69.07095      -999.25     99.52894    200.00000    573.90730    376.48290    303.41600      -999.25      -999.25      -999.25      -999.25
       5112.80000   4960.30657    161.61910      -999.25      0.00000     69.36436      -999.25     99.51167    200.00000    606.20220    384.75470    302.06720      -999.25      -999.25      -999.25      -999.25
       5112.90000   4960.39375    161.69340      -999.25      0.00000     69.39835      -999.25     99.49441    200.00000    602.63930    377.57590    294.01800      -999.25      -999.25      -999.25      -999.25
       5113.00000   4960.48093    164.16450      -999.25      0.00000     68.95924      -999.25     99.47713    200.00000    591.64250    355.41890    269.17470      -999.25      -999.25      -999.25      -999.25
       5113.10000   4960.56811    171.10510      -999.25      0.00000     67.67088      -999.25     99.45987    200.00000    533.73870    335.56630    265.60050      -999.25      -999.25      -999.25      -999.25
       5113.20000   4960.65529    180.31950      -999.25      0.00000     67.17845      -999.25     99.44260    200.00000    469.16530    324.00330    283.44540      -999.25      -999.25      -999.25      -999.25
       5113.30000   4960.74246    192.56770      -999.25      0.00000     69.33086      -999.25     99.42534    200.00000    417.85810    332.67480    343.52850      -999.25      -999.25      -999.25      -999.25
       5113.40000   4960.82964    207.56280      -999.25      0.00000     70.22128      -999.25     99.40807    200.00000    437.73300    318.53710    316.40490      -999.25      -999.25      -999.25      -999.25
       5113.50000   4960.91682    222.90050      -999.25      0.00000     70.44577      -999.25     99.39080    200.00000    454.48360    304.98370    270.15310      -999.25      -999.25      -999.25      -999.25
       5113.60000   4961.00400    236.33040      -999.25      0.00000     69.82468      -999.25     99.37354    200.00000    381.16970    318.87840    256.51280      -999.25      -999.25      -999.25      -999.25
       5113.70000   4961.09118    241.89410      -999.25      0.00000     68.42026      -999.25     99.35626    200.00000    370.67750    303.97400    295.98880      -999.25      -999.25      -999.25      -999.25
       5113.80000   4961.17835    243.14470      -999.25      0.00000     67.41741      -999.25     99.33900    200.00000    384.95500    280.11160    333.84680      -999.25      -999.25      -999.25      -999.25
       5113.90000   4961.26553    239.81400      -999.25      0.00000     69.74438      -999.25     99.32173    200.00000    391.74310    270.60250    262.59460      -999.25      -999.25      -999.25      -999.25
       5114.00000   4961.35270    237.32920      -999.25      0.00000     69.98235      -999.25     99.30446    200.00000    354.69980    250.02220    220.82520      -999.25      -999.25      -999.25      -999.25
       5114.10000   4961.43988    234.02560      -999.25      0.00000     69.14423      -999.25     99.28719    200.00000    300.19590    227.79800    197.90030      -999.25      -999.25      -999.25      -999.25
       5114.20000   4961.52706    222.42210      -999.25      0.00000     68.43347      -999.25     99.26993    200.00000    282.01780    232.94080    197.22730      -999.25      -999.25      -999.25      -999.25
       5114.30000   4961.61423    208.85890      -999.25      0.00000     68.00479      -999.25     99.25266    200.00000    251.78010    223.10550    198.19630      -999.25      -999.25      -999.25      -999.25
       5114.40000   4961.70140    195.81920      -999.25      0.00000     67.87878      -999.25     99.23539    200.00000    217.19760    206.45580    199.50190      -999.25      -999.25      -999.25      -999.25
       5114.50000   4961.78858    202.26560      -999.25      0.00000     69.07013      -999.25     99.21812    200.00000    220.02280    220.80420    192.93500      -999.25      -999.25      -999.25      -999.25
       5114.60000   4961.87575    215.45060      -999.25      0.00000     70.24550      -999.25     99.20086    200.00000    223.77870    212.64520    195.64900      -999.25      -999.25      -999.25      -999.25
       5114.70000   4961.96293    233.39650      -999.25      0.00000     71.30573      -999.25     99.18359    200.00000    227.65160    187.78420    204.43180      -999.25      -999.25      -999.25      -999.25
       5114.80000   4962.05010    237.04940      -999.25      0.00000     69.61882      -999.25     99.16632    200.00000    215.07330    189.22430    180.45070      -999.25      -999.25      -999.25      -999.25
       5114.90000   4962.13727    230.80070      -999.25      0.00000     68.54212      -999.25     99.14906    200.00000    203.64240    188.11610    165.61040      -999.25      -999.25      -999.25      -999.25
